chrs,cum.start,cum.end,dat1.inside,dat1.outside,dat1.chr,dat1.relCo,dat2.inside,dat2.outside,dat2.chr,dat2.relCo,diff.relCo,pval,fdr,xsq.result
Chr1,18700001,19700000,239,14644,3610,0.016058590337969494,45,4512,1177,0.009874917709019092,-0.006183672628950402,0.001857332418409014,0.014575291842381929,diff
Chr1,18800001,19800000,234,14649,3610,0.015722636565208628,46,4511,1177,0.010094360324775072,-0.0056282762404335565,0.004430030597692826,0.025405024418030175,diff
Chr1,18900001,19900000,226,14657,3610,0.015185110528791238,46,4511,1177,0.010094360324775072,-0.005090750204016167,0.009404377534350417,0.043644259120682566,diff
Chr1,19000001,20000000,221,14662,3610,0.01484915675603037,49,4508,1177,0.010752688172043012,-0.004096468583987359,0.04249872646585422,0.12817693702973879,ns
Chr1,19100001,20100000,210,14673,3610,0.01411005845595646,46,4511,1177,0.010094360324775072,-0.0040156981311813885,0.03752698023251952,0.11610460081328809,ns
Chr1,19200001,20200000,213,14670,3610,0.01431163071961298,51,4506,1177,0.01119157340355497,-0.0031200573160580104,0.12426364155865399,0.2737798744341892,ns
Chr1,19300001,20300000,213,14670,3610,0.01431163071961298,53,4504,1177,0.01163045863506693,-0.0026811720845460515,0.18959297367562317,0.36747579309481077,ns
Chr1,19400001,20400000,167,14716,3610,0.011220856010212995,50,4507,1177,0.010972130787798991,-2.4872522241400387e-4,0.9358962787300346,1,ns
Chr1,19500001,20500000,134,14749,3610,0.009003561109991265,46,4511,1177,0.010094360324775072,0.001090799214783807,0.4808507556223799,0.6903717820373603,ns
Chr1,19600001,20600000,132,14751,3610,0.008869179600886918,47,4510,1177,0.010313802940531051,0.001444623339644133,0.3756714230213539,0.5887454643782931,ns
Chr1,19700001,20700000,129,14754,3610,0.008667607337230397,44,4513,1177,0.009655475093263111,9.878677560327138e-4,0.5285795575410284,0.7364353666375004,ns
Chr1,19800001,20800000,116,14767,3610,0.00779412752805214,41,4516,1177,0.008997147245995173,0.0012030197179430328,0.44903868681740644,0.661265909748985,ns
Chr1,19900001,20900000,108,14775,3610,0.007256601491634751,40,4517,1177,0.008777704630239193,0.0015211031386044424,0.32964286498505135,0.5383262215423608,ns
Chr1,20000001,21000000,91,14792,3610,0.006114358664247799,40,4517,1177,0.008777704630239193,0.0026633459659913938,0.062064685152465035,0.16499396724149773,ns
Chr1,20100001,21100000,88,14795,3610,0.005912786400591279,40,4517,1177,0.008777704630239193,0.0028649182296479146,0.04597768938448974,0.13377173202816223,ns
Chr1,20200001,21200000,81,14802,3610,0.005442451118726063,36,4521,1177,0.007899934167215274,0.002457483048489211,0.06325984598206202,0.16742264458706374,ns
Chr1,20300001,21300000,88,14795,3610,0.005912786400591279,36,4521,1177,0.007899934167215274,0.001987147766623995,0.1379081832823765,0.2921779402004554,ns
Chr1,20400001,21400000,81,14802,3610,0.005442451118726063,35,4522,1177,0.007680491551459293,0.0022380404327332305,0.09846516381148156,0.22969395735138531,ns
Chr1,20500001,21500000,82,14801,3610,0.005509641873278237,31,4526,1177,0.006802721088435374,0.0012930792151571368,0.3167793402469055,0.5232019679767186,ns
Chr1,20600001,21600000,76,14807,3610,0.0051064973459651955,28,4529,1177,0.006144393241167435,0.0010378958952022392,0.41646818724202034,0.624465382007944,ns
Chr1,20700001,21700000,98,14785,3610,0.006584693946113015,34,4523,1177,0.007461048935703314,8.763549895902988e-4,0.5363895828749655,0.7441699686623205,ns
Chr1,20800001,21800000,111,14772,3610,0.007458173755291272,40,4517,1177,0.008777704630239193,0.0013195308749479216,0.3854574526832533,0.5983897793127536,ns
Chr1,20900001,21900000,117,14766,3610,0.007861318282604314,39,4518,1177,0.008558262014483212,6.96943731878898e-4,0.6357172143083929,0.8285623581982776,ns
Chr1,21000001,22000000,127,14756,3610,0.00853322582812605,38,4519,1177,0.008338819398727233,-1.9440642939881798e-4,0.9999999999999999,1,ns
Chr1,21100001,22100000,134,14749,3610,0.009003561109991265,47,4510,1177,0.010313802940531051,0.0013102418305397864,0.42769945263421877,0.638272669218702,ns
Chr1,21200001,22200000,145,14738,3610,0.009742659410065175,51,4506,1177,0.01119157340355497,0.0014489139934897952,0.3969348868495461,0.6104552868934676,ns
Chr1,21300001,22300000,137,14746,3610,0.009205133373647785,52,4505,1177,0.01141101601931095,0.0022058826456631646,0.19535303979818577,0.3764258866286679,ns
Chr1,21400001,22400000,143,14740,3610,0.009608277900960829,53,4504,1177,0.01163045863506693,0.0020221807341061007,0.23569181103701545,0.4261204484866754,ns
Chr1,21500001,22500000,134,14749,3610,0.009003561109991265,56,4501,1177,0.01228878648233487,0.003285225372343605,0.057824426111225506,0.1588461738362671,ns
Chr1,21600001,22600000,134,14749,3610,0.009003561109991265,57,4500,1177,0.012508229098090849,0.0035046679880995843,0.03933903844782267,0.12085979644342722,ns
Chr1,21700001,22700000,115,14768,3610,0.0077269367734999666,52,4505,1177,0.01141101601931095,0.0036840792458109834,0.021631648931588074,0.08099577639725307,ns
Chr1,21800001,22800000,107,14776,3610,0.0071894107370825775,47,4510,1177,0.010313802940531051,0.0031243922034484735,0.04442482374318502,0.1318736884989141,ns
Chr1,21900001,22900000,99,14784,3610,0.0066518847006651885,56,4501,1177,0.01228878648233487,0.005636901781669681,3.830070717317385e-4,0.005397413301914106,diff
Chr1,22000001,23000000,92,14791,3610,0.006181549418799973,57,4500,1177,0.012508229098090849,0.006326679679290876,5.6387188900640106e-5,0.0016156155428487752,diff
Chr1,22100001,23100000,84,14799,3610,0.0056440233823825845,50,4507,1177,0.010972130787798991,0.0053281074054164065,3.0279332134308987e-4,0.00468558488569256,diff
Chr1,22200001,23200000,72,14811,3610,0.0048377343277565005,46,4511,1177,0.010094360324775072,0.005256625997018571,1.7433993134505113e-4,0.003147671637161334,diff
Chr1,22300001,23300000,77,14806,3610,0.005173688100517369,41,4516,1177,0.008997147245995173,0.003823459145477804,0.006066621948201728,0.03160398311355683,diff
Chr1,22400001,23400000,69,14814,3610,0.00463616206409998,43,4514,1177,0.009436032477507132,0.004799870413407152,4.481547720275481e-4,0.005906679895323084,diff
Chr1,22500001,23500000,69,14814,3610,0.00463616206409998,41,4516,1177,0.008997147245995173,0.004360985181895193,0.0010055952875753498,0.009965222473867,diff
Chr1,22600001,23600000,67,14816,3610,0.004501780554995632,42,4515,1177,0.009216589861751152,0.00471480930675552,3.9313480803016254e-4,0.005397413301914106,diff
Chr1,22700001,23700000,64,14819,3610,0.0043002082913391115,39,4518,1177,0.008558262014483212,0.0042580537231441005,9.91383343024137e-4,0.009965222473867,diff
Chr1,22800001,23800000,61,14822,3610,0.004098636027682591,39,4518,1177,0.008558262014483212,0.004459625986800621,5.157538648500826e-4,0.00666434895953342,diff
Chr1,22900001,23900000,62,14821,3610,0.004165826782234765,30,4527,1177,0.0065832784726793945,0.0024174516904446296,0.04745698089084195,0.1362708078739209,ns
Chr1,23000001,24000000,60,14823,3610,0.004031445273130417,29,4528,1177,0.006363835856923414,0.0023323905837929967,0.045077769114356604,0.13284479527046264,ns
Chr1,23100001,24100000,64,14819,3610,0.0043002082913391115,30,4527,1177,0.0065832784726793945,0.002283070181340283,0.06604233274669816,0.17202330940740745,ns
Chr1,23200001,24200000,70,14813,3610,0.004703352818652153,33,4524,1177,0.007241606319947334,0.0025382535012951806,0.04676260593310637,0.13486458341320393,ns
Chr1,23300001,24300000,68,14815,3610,0.0045689713095478065,41,4516,1177,0.008997147245995173,0.004428175936447366,9.028692606430817e-4,0.009369934531713241,diff
Chr1,23400001,24400000,71,14812,3610,0.004770543573204327,38,4519,1177,0.008338819398727233,0.0035682758255229053,0.0063770733696810415,0.03270692888252576,diff
Chr1,23500001,24500000,76,14807,3610,0.0051064973459651955,38,4519,1177,0.008338819398727233,0.003232322052762037,0.01471303408991693,0.06012005698622749,ns
Chr1,23600001,24600000,68,14815,3610,0.0045689713095478065,34,4523,1177,0.007461048935703314,0.0028920776261555075,0.025185879709717345,0.09105428533356584,ns
Chr1,23700001,24700000,74,14809,3610,0.004972115836860848,36,4521,1177,0.007899934167215274,0.0029278183303544257,0.02405510583063442,0.08758184940545902,ns
Chr1,23800001,24800000,78,14805,3610,0.005240878855069542,38,4519,1177,0.008338819398727233,0.0030979405436576905,0.020809249032321536,0.0784463954465418,ns
Chr1,23900001,24900000,79,14804,3610,0.005308069609621716,38,4519,1177,0.008338819398727233,0.0030307497891055163,0.02787572767312053,0.09518188879060327,ns
Chr1,24000001,25000000,88,14795,3610,0.005912786400591279,39,4518,1177,0.008558262014483212,0.0026454756138919334,0.05831258824217715,0.1588461738362671,ns
Chr1,24100001,25100000,87,14796,3610,0.005845595646039105,36,4521,1177,0.007899934167215274,0.0020543385211761684,0.13474538694049348,0.2892417263641212,ns
Chr1,24200001,25200000,97,14786,3610,0.006517503191560841,33,4524,1177,0.007241606319947334,7.241031283864927e-4,0.6037604030975191,0.7965527640465768,ns
Chr1,24300001,25300000,94,14789,3610,0.00631593092790432,28,4529,1177,0.006144393241167435,-1.715376867368855e-4,1,1,ns
Chr1,24400001,25400000,102,14781,3610,0.006853456964321709,34,4523,1177,0.007461048935703314,6.075919713816047e-4,0.6845283317700315,0.8759304284202927,ns
Chr1,24500001,25500000,107,14776,3610,0.0071894107370825775,38,4519,1177,0.008338819398727233,0.001149408661644655,0.43159821095435524,0.6413150417563024,ns
Chr1,24600001,25600000,124,14759,3610,0.00833165356446953,42,4515,1177,0.009216589861751152,8.849362972816223e-4,0.5809746403644358,0.7750248744942575,ns
Chr1,24700001,25700000,127,14756,3610,0.00853322582812605,42,4515,1177,0.009216589861751152,6.833640336251015e-4,0.6490614018241992,0.8403368640513699,ns
Chr1,24800001,25800000,131,14752,3610,0.008801988846334744,43,4514,1177,0.009436032477507132,6.340436311723877e-4,0.719126605555548,0.9018162379849782,ns
Chr1,24900001,25900000,139,14744,3610,0.009339514882752134,47,4510,1177,0.010313802940531051,9.742880577789173e-4,0.5433794932509642,0.7487853864185761,ns
Chr1,25000001,26000000,131,14752,3610,0.008801988846334744,47,4510,1177,0.010313802940531051,0.0015118140941963072,0.3738180250132635,0.5865382821041444,ns
Chr1,25100001,26100000,131,14752,3610,0.008801988846334744,52,4505,1177,0.01141101601931095,0.002609027172976206,0.11467723725665806,0.2586081229299647,ns
Chr1,25200001,26200000,120,14763,3610,0.008062890546260835,53,4504,1177,0.01163045863506693,0.0035675680888060946,0.030113393063489854,0.09997343087576732,ns
Chr1,25300001,26300000,119,14764,3610,0.00799569979170866,52,4505,1177,0.01141101601931095,0.0034153162276022893,0.036631499651649795,0.11468008679542621,ns
Chr1,25400001,26400000,114,14769,3610,0.007659746018947792,49,4508,1177,0.010752688172043012,0.0030929421530952192,0.05090910768997678,0.14460819813661507,ns
Chr1,25500001,26500000,120,14763,3610,0.008062890546260835,47,4510,1177,0.010313802940531051,0.002250912394270216,0.16824880435300352,0.33547946162974074,ns
Chr1,25600001,26600000,123,14760,3610,0.008264462809917356,46,4511,1177,0.010094360324775072,0.001829897514857716,0.2370839352788881,0.42629826288891476,ns
Chr1,25700001,26700000,128,14755,3610,0.008600416582678223,44,4513,1177,0.009655475093263111,0.001055058510584888,0.5267361393816886,0.7346569428842159,ns
Chr1,25800001,26800000,146,14737,3610,0.00980985016461735,41,4516,1177,0.008997147245995173,-8.127029186221768e-4,0.6652367631248409,0.8553971256571126,ns
Chr1,25900001,26900000,142,14741,3610,0.009541087146408654,39,4518,1177,0.008558262014483212,-9.828251319254425e-4,0.5973107375573425,0.7896244253767076,ns
Chr1,26000001,27000000,167,14716,3610,0.011220856010212995,42,4515,1177,0.009216589861751152,-0.002004266148461843,0.2857467401603266,0.4884749721547476,ns
Chr1,26100001,27100000,169,14714,3610,0.011355237519317342,37,4520,1177,0.008119376782971253,-0.0032358607363460884,0.06854445654379422,0.17699033792307994,ns
Chr1,26200001,27200000,166,14717,3610,0.01115366525566082,37,4520,1177,0.008119376782971253,-0.0030342884726895676,0.08049416613360119,0.19904561156489,ns
Chr1,26300001,27300000,169,14714,3610,0.011355237519317342,36,4521,1177,0.007899934167215274,-0.003455303352102068,0.04661500423854535,0.13473371839123416,ns
Chr1,26400001,27400000,177,14706,3610,0.011892763555734731,33,4524,1177,0.007241606319947334,-0.004651157235787398,0.006786383209959734,0.03426993513688478,diff
Chr1,26500001,27500000,171,14712,3610,0.01148961902842169,32,4525,1177,0.007022163704191354,-0.004467455324230336,0.009575296334410548,0.043972963654191996,diff
Chr1,26600001,27600000,163,14720,3610,0.0109520929920043,30,4527,1177,0.0065832784726793945,-0.0043688145193249055,0.008020086095209043,0.03829881693291855,diff
Chr1,26700001,27700000,155,14728,3610,0.010414566955586912,35,4522,1177,0.007680491551459293,-0.0027340754041276184,0.10271205661042417,0.23666868988206127,ns
Chr1,26800001,27800000,152,14731,3610,0.010212994691930391,38,4519,1177,0.008338819398727233,-0.0018741752932031584,0.30153310407664075,0.5075614702081896,ns
Chr1,26900001,27900000,159,14724,3610,0.010683329973795605,44,4513,1177,0.009655475093263111,-0.001027854880532494,0.6173181271825632,0.8103837566002173,ns
Chr1,27000001,28000000,133,14750,3610,0.008936370355439092,39,4518,1177,0.008558262014483212,-3.781083409558801e-4,0.8569395987448216,1,ns
Chr1,27100001,28100000,131,14752,3610,0.008801988846334744,42,4515,1177,0.009216589861751152,4.146010154164083e-4,0.7870835279835191,0.9596448565053451,ns
Chr1,27200001,28200000,137,14746,3610,0.009205133373647785,44,4513,1177,0.009655475093263111,4.503417196153256e-4,0.7914937900470834,0.9605790195967365,ns
Chr1,27300001,28300000,144,14739,3610,0.009675468655513001,49,4508,1177,0.010752688172043012,0.0010772195165300105,0.5498889410710976,0.7490774566992014,ns
Chr1,27400001,28400000,144,14739,3610,0.009675468655513001,51,4506,1177,0.01119157340355497,0.0015161047480419694,0.3953271407349617,0.6086929573465882,ns
Chr1,27500001,28500000,156,14727,3610,0.010481757710139084,55,4502,1177,0.01206934386657889,0.0015875861564398058,0.3690037739418886,0.5817547536547957,ns
Chr1,27600001,28600000,169,14714,3610,0.011355237519317342,54,4503,1177,0.01184990125082291,4.94663731505569e-4,0.8114677794585355,0.9777858746697928,ns
Chr1,27700001,28700000,188,14695,3610,0.01263186185580864,57,4500,1177,0.012508229098090849,-1.2363275771779154e-4,0.9999999999999999,1,ns
Chr1,27800001,28800000,185,14698,3610,0.01243028959215212,60,4497,1177,0.013166556945358789,7.362673532066693e-4,0.7044181607690562,0.8884431922426947,ns
Chr1,27900001,28900000,185,14698,3610,0.01243028959215212,56,4501,1177,0.01228878648233487,-1.415031098172502e-4,1,1,ns
Chr1,28000001,29000000,192,14691,3610,0.012900624874017335,56,4501,1177,0.01228878648233487,-6.118383916824659e-4,0.8209714165044387,0.9854647786455831,ns
Chr1,28100001,29100000,193,14690,3610,0.01296781562856951,55,4502,1177,0.01206934386657889,-8.984717619906196e-4,0.7060384627861586,0.8896354626693661,ns
Chr1,28200001,29200000,188,14695,3610,0.01263186185580864,53,4504,1177,0.01163045863506693,-0.001001403220741711,0.6463675925414795,0.8376720619170795,ns
Chr1,28300001,29300000,195,14688,3610,0.013102197137673856,58,4499,1177,0.012727671713846828,-3.7452542382702785e-4,0.8814984247822477,1,ns
Chr1,28400001,29400000,179,14704,3610,0.012027145064839078,56,4501,1177,0.01228878648233487,2.6164141749579137e-4,0.8770164421719765,1,ns
Chr1,28500001,29500000,166,14717,3610,0.01115366525566082,56,4501,1177,0.01228878648233487,0.0011351212266740487,0.5242476749233008,0.7342810154611163,ns
Chr1,28600001,29600000,143,14740,3610,0.009608277900960829,55,4502,1177,0.01206934386657889,0.0024610659656180613,0.15189200038101722,0.3113431671884614,ns
Chr1,28700001,29700000,131,14752,3610,0.008801988846334744,54,4503,1177,0.01184990125082291,0.0030479124044881668,0.06717129114905135,0.17427512152450722,ns
Chr1,28800001,29800000,118,14765,3610,0.007928509037156486,51,4506,1177,0.01119157340355497,0.003263064366398484,0.044401487458595124,0.1318736884989141,ns
Chr1,28900001,29900000,103,14780,3610,0.0069206477188738826,46,4511,1177,0.010094360324775072,0.003173712605901189,0.0408559027053402,0.1243604613525136,ns
Chr1,29000001,30000000,95,14788,3610,0.006383121682456494,46,4511,1177,0.010094360324775072,0.003711238642318577,0.01239211691949687,0.05285699061455299,ns
Chr1,29100001,30100000,91,14792,3610,0.006114358664247799,47,4510,1177,0.010313802940531051,0.004199444276283252,0.004557909213750683,0.025782507912975965,diff
Chr1,29200001,30200000,84,14799,3610,0.0056440233823825845,48,4509,1177,0.01053324555628703,0.004889222173904446,8.74988659019275e-4,0.009243888997975727,diff
Chr1,29300001,30300000,75,14808,3610,0.005039306591413021,39,4518,1177,0.008558262014483212,0.0035189554230701907,0.010265814279368794,0.04665635593175197,diff
Chr1,29400001,30400000,91,14792,3610,0.006114358664247799,44,4513,1177,0.009655475093263111,0.0035411164290153115,0.01427886623111867,0.05936765202717478,ns
Chr1,29500001,30500000,96,14787,3610,0.006450312437008668,41,4516,1177,0.008997147245995173,0.002546834808986505,0.08463932313338342,0.20735060946059358,ns
Chr1,29600001,30600000,108,14775,3610,0.007256601491634751,43,4514,1177,0.009436032477507132,0.0021794309858723807,0.14812213622323595,0.3064756287947017,ns
Chr1,29700001,30700000,110,14773,3610,0.007390983000739098,40,4517,1177,0.008777704630239193,0.001386721629500095,0.33496502154328156,0.5425193654708265,ns
Chr1,29800001,30800000,108,14775,3610,0.007256601491634751,39,4518,1177,0.008558262014483212,0.0013016605228484612,0.3793794895323781,0.5924433260707043,ns
Chr1,29900001,30900000,113,14770,3610,0.007592555264395619,41,4516,1177,0.008997147245995173,0.0014045919815995535,0.34072912661379984,0.5483284357472383,ns
Chr1,30000001,31000000,120,14763,3610,0.008062890546260835,44,4513,1177,0.009655475093263111,0.0015925845470022761,0.30879097353057816,0.5138684258011417,ns
Chr1,30100001,31100000,143,14740,3610,0.009608277900960829,49,4508,1177,0.010752688172043012,0.001144410271082183,0.49376998900820945,0.7027957294954861,ns
Chr1,30200001,31200000,148,14735,3610,0.009944231673721696,50,4507,1177,0.010972130787798991,0.001027899114077295,0.5551120081460953,0.7529343078282599,ns
Chr1,30300001,31300000,148,14735,3610,0.009944231673721696,53,4504,1177,0.01163045863506693,0.0016862269613452333,0.31625617865550804,0.5232019679767186,ns
Chr1,30400001,31400000,147,14736,3610,0.009877040919169522,51,4506,1177,0.01119157340355497,0.0013145324843854486,0.4480131880527242,0.661233350339855,ns
